PALABRA,FRECUENC
jadeo,10
jagua,0
jaiba,0
jajay,0
jalar,1
jalda,0
jalde,0
jaldo,0
jalea,0
jaleo,5
jalma,0
jalón,0
jamar,0
jamás,347
jamba,4
jambo,0
jamón,27
japón,0
jaque,5
jaral,1
jarda,0
jarra,15
jarro,5
jasar,0
jaspe,2
jatea,0
jateo,0
jatib,0
jauda,0
jaudo,0
jauja,2
jaula,31
jauta,0
jauto,0
jayán,2
jedar,0
jeito,0
jején,0
jeliz,0
jemal,0
jeque,2
jerbo,0
jerez,2
jerga,18
jerpa,0
jesús,0
jetar,0
jetón,0
jibia,0
jifia,0
jijas,0
jijeo,0
jimia,0
jimio,0
jinda,0
jinja,0
jinjo,0
jiote,0
jipío,0
jirel,0
jirón,6
jisca,0
jisma,0
jitar,0
joder,24
jofor,0
jondo,3
jonia,0
jonio,0
jopeo,0
jorco,0
jorfe,0
jorge,0
jorro,0
joule,0
joven,430
joyel,0
joyón,0
jubón,3
judas,0
judea,0
judía,18
judío,30
juego,254
juera,0
jueza,0
jugar,98
jujeo,0
julio,57
junco,6
junio,51
junta,16
junto,597
junza,0
juñir,0
jurar,8
jurco,0
jurel,1
jurio,0
justa,41
justo,160
jutía,1
juvia,0
kappa,0
kéfir,0
kirie,0
kurda,1
kurdo,0
labeo,0
labia,4
lábil,1
labio,24
labor,73
labra,0
labro,0
lacha,0
lacho,0
lacia,1
lacio,7
lacón,0
lacra,2
lacre,1
ladeo,0
ladón,0
ladra,8
lagar,1
laica,12
laico,3
laida,0
laido,0
lamer,2
lamia,0
lamín,0
lampa,0
lampo,0
lanar,0
lance,15
landa,1
lande,0
landó,0
langa,0
lanía,0
lanío,0
lanza,34
lañar,0
lápiz,20
lapón,0
lapsa,0
lapso,15
laque,0
larda,0
lardo,0
larga,230
largo,584
larra,0
larva,2
lasca,0
láser,14
lasto,0
lasún,0
latae,0
lataz,0
látex,2
latín,58
latir,8
latón,9
lauda,1
laude,2
laudo,0
launa,1
lauro,7
lauta,0
lauto,0
lavar,15
laxar,0
layar,0
lazar,1
lecha,0
leche,137
lecho,72
ledón,0
legal,29
legar,1
legón,0
legra,0
legua,10
legui,0
leída,8
leído,95
leila,0
leima,0
lejar,0
lejas,0
lejía,7
lejío,0
lejos,432
lemán,0
lembo,0
lémur,0
lenir,0
lenón,0
lenta,47
lente,7
lento,61
leñar,0
leona,5
lepra,4
lerda,0
lerdo,3
lesna,0
leste,0
letal,8
letea,0
leteo,1
letón,0
letor,0
letra,90
leuda,0
leude,0
leudo,0
levar,0
lezda,0
lezna,1
lezne,0
liana,0
liara,0
liaza,0
libán,0
libar,1
líber,0
libia,0
libio,0
libón,0
libra,8
libre,275
libro,572
liceo,3
licia,0
licio,0
licor,27
líder,12
lidia,6
lidio,0
liega,0
liego,0
lieva,0
lieve,0
ligar,12
ligio,0
ligón,0
ligua,0
ligue,4
ligur,0
lijar,0
lilac,0
lilao,0
lilio,0
limar,1
limbo,9
limen,0
limón,11
linao,0
linar,0
lince,4
linda,28
linde,14
lindo,20
línea,184
líneo,0
linfa,0
linio,0
linón,0
liosa,0
lioso,0
lipes,0
lipis,0
liria,0
lirio,9
lirón,0
lisar,0
lisis,1
lisol,0
lisor,0
lista,75
listo,32
litar,0
lítem,0
litio,2
litis,0
litre,0
litro,15
lituo,0
liuda,0
liudo,0
livor,0
lizar,0
llaca,0
llaga,12
llama,265
llana,7
llano,24
llapa,0
llave,88
lleca,0
lleco,0
llega,272
llena,168
lleno,159
llera,0
lleva,272
lloro,7
llosa,5
local,82
locha,0
loche,0
locro,0
lodón,0
lodra,0
logar,0
logia,0
logis,0
logro,29
loica,0
loina,0
lolio,0
lomba,0
lombo,0
longa,0
longo,0
lonja,1
lópez,0
lorza,0
losar,0
loteo,0
lucha,133
luche,1
lucia,0
lucio,0
lucir,9
lucro,10
ludia,0
ludio,0
ludir,0
luego,1151
lueñe,0
lugar,998
lugre,0
luisa,0
lujar,0
lumbo,0
lumen,2
lumia,0
lunar,12
lunel,0
lunes,63
lunfa,0
lunga,0
lungo,0
lupia,0
lupus,0
lurte,0
lusca,0
lusco,0
lútea,0
lúteo,0
luvia,0
luxar,0
macal,0
macar,0
maceo,0
macha,0
machi,0
macho,57
macia,0
macis,0
macla,0
macón,0
mador,0
madre,1209
maesa,0
maese,2
maeso,0
mafia,8
magar,0
magia,45
magín,3
magma,6
magna,4
magno,8
magra,1
magro,1
magué,0
mahón,1
maído,0
majal,0
majar,0
malar,0
malla,12
mallo,0
malón,0
malta,2
malva,11
mamar,5
mambí,0
mamey,0
mamía,0
mamón,5
mamúa,0
mamut,2
manal,0
manar,4
manca,1
manco,6
manda,43
mandí,0
mando,94
manea,0
manes,0
manga,34
mango,15
manía,38
manir,0
mansa,5
manso,5
manta,48
manto,31
manús,0
mañíu,0
maorí,0
maque,0
maqui,0
marca,76
marco,114
marea,36
mareo,22
mares,45
marga,0
maría,2
marlo,0
marón,0
marra,0
marro,0
marsa,0
marso,0
marta,1
marte,7
marzo,39
masar,0
masía,5
maslo,0
masón,8
maste,0
masto,0
matar,99
máter,0
matiz,19
matón,2
matul,0
maula,1
maura,0
maure,0
mauro,0
mayal,0
mayar,0
mayor,802
mazar,0
mbayá,0
meada,2
meado,0
meaja,0
meato,0
mecer,2
mecha,5
media,406
medio,866
medir,38
medra,2
medro,1
meiga,1
meigo,0
mejer,0
mejor,1194
melar,0
melca,0
melga,0
melgo,0
melis,0
mella,12
melón,7
melsa,0
melva,0
memez,4
menar,0
menda,2
meneo,1
menés,0
menga,0
menge,0
menor,261
menos,1891
mensa,0
menso,0
mensú,0
menta,3
mente,172
meona,0
merar,0
merca,0
merey,0
mergo,0
merla,0
merlo,0
merma,8
mesar,0
mesma,0
mesmo,0
mesón,7
mesta,0
mesto,0
metad,0
metal,53
meter,45
metra,0
metro,74
meyor,0
miaja,12
micer,0
micha,0
micho,0
micra,1
miedo,338
miera,0
migar,0
milán,0
milla,2
millo,0
milpa,0
mimar,1
minal,0
minar,0
minaz,0
minga,4
mingo,0
minio,0
minué,0
miñón,0
mioma,0
miope,10
mirar,179
mirla,0
mirlo,4
mirón,3
mirra,3
mirto,6
mirza,0
misal,3
misar,0
misia,0
misil,7
mísil,0
misio,0
misma,1053
mismo,2138
mista,0
misti,0
misto,0
mitad,198
mitán,0
mitin,5
mitón,0
mitra,3
miura,0
mixta,6
mixti,0
mixto,3
moaré,0
moble,0
mocar,0
mocha,0
moche,2
mocho,3
mocil,0
modal,3
modio,0
modus,0
mofar,0
mogol,0
mogón,0
mohín,7
mohúr,0
mojar,4
mojel,0
mojil,0
mojón,1
molar,5
molde,4
moler,3
molla,0
molle,0
molón,0
molsa,0
molso,0
momia,14
momio,0
monda,4
mondo,6
monfí,0
mongo,0
monín,0
monís,0
monja,31
monje,34
monta,25
monte,112
monto,7
moñón,0
moral,342
morar,2
morbí,0
morbo,9
morca,0
mórea,0
morel,0
móreo,0
morfa,0
morga,0
morir,186
morón,2
morra,2
morro,12
morsa,1
morse,2
morta,0
mosca,31
mosco,0
mosén,0
moste,0
mosto,6
motel,1
motil,0
motín,2
motón,0
motor,72
mover,41
móvil,26
moxte,0
muaré,0
mucha,222
mucho,1504
mudar,8
mudez,2
mueca,42
muela,4
muelo,0
muera,19
muesa,0
mueso,0
mufla,0
muftí,0
mugar,0
múgil,0
mugir,0
mugor,0
mugre,6
muita,0
muito,0
mujer,1335
mújol,0
mular,0
múleo,0
mulla,0
mullo,0
mulsa,0
mulso,0
multa,2
mundo,1775
muñir,0
muñón,3
mural,5
murar,0
murga,0
muria,0
murta,0
murto,0
musar,0
musca,0
musco,0
museo,93
musga,0
musgo,12
muslo,21
muste,0
mutar,0
mutis,2
mutra,0
mutro,0
mutua,22
mutuo,19
nabab,0
nabal,0
nabar,0
nabla,0
nácar,6
nacer,60
nacha,0
nacho,0
nacre,0
nadal,0
nadar,20
nadga,0
nadie,1006
nadir,0
nádir,0
nafra,0
nafta,0
nagua,0
nahoa,0
nahua,0
naife,0
naipe,3
naire,0
nalca,0
nalga,5
nanay,0
nance,0
nansa,0
nansú,0
napea,0
napeo,0
naque,0
nardo,0
nares,0
nariz,141
narra,16
nasal,7
nasón,1
natal,17
natía,0
natío,0
natri,0
nauta,0
naval,2
navío,9
nebel,0
neblí,0
nebro,0
necia,5
necio,4
nefas,2
negar,40
negra,204
negro,382
negus,0
neldo,0
nemea,0
nemeo,0
nemon,0
nenia,0
nerón,0
nesga,0
neuma,0
nevar,3
niara,0
niazo,0
nicho,5
nicle,0
nidal,0
nidia,1
nidio,0
niego,11
nieta,12
nieto,46
nieve,102
nigua,0
nilad,0
nilón,0
nimbo,1
nimia,1
nimio,5
nimis,0
ninfa,6
ninfo,0
niñez,26
nioto,0
nipis,1
nipón,1
nipos,0
niste,0
nitor,0
nitro,0
nívea,2
nivel,195
níveo,1
noble,51
noche,1209
nocir,0
nocla,0
nodal,0
noema,0
nogal,8
nolis,0
nolit,0
nomás,7
nomon,0
nonio,0
nopal,2
noque,0
noray,0
noria,6
norma,59
norte,129
notar,35
notro,0
noval,0
novar,0
novel,0
novén,0
novia,97
novio,63
nubia,0
núbil,1
nubio,0
nubla,1
nublo,0
nuche,0
nucir,0
nuera,10
nuesa,0
nueso,0
nueva,504
nueve,112
nuevo,854
nueza,0
numen,1
nunca,1423
nutra,0
nútum,0
ñandú,0
ñaque,0
ñenga,0
ñengo,0
ñeque,0
ñique,0
ñocha,0
ñoclo,0
ñoñez,0
ñoqui,0
ñorbo,0
ñublo,0
oasis,7
óbelo,0
obesa,2
obeso,0
óbice,1
óbito,2
oblea,1
óbolo,1
obrar,13
obvia,11
obvio,47
ocapi,0
ocaso,15
ocelo,0
ocena,0
ociar,0
ocote,0
ocuje,0
ocume,0
ocumo,0
odeón,1
odiar,14
oeste,46
ofita,0
ogaño,0
ohmio,0
oíble,0
oídio,0
oidor,0
oíslo,0
ojalá,36
ojear,0
ojera,1
ojete,1
ojito,1
ojiva,3
ojosa,0
ojoso,0
ojota,0
okapi,0
olaje,0
olear,0
oliva,7
olivo,12
ollao,0
ollar,0
olote,0
olura,0
omaso,0
omega,1
omero,0
omeya,0
omisa,0
omiso,4
ondeo,0
ondra,0
ónice,0
onoto,0
opaca,15
opaco,12
opada,0
opado,0
ópalo,0
ópera,26
opima,0
opimo,0
optar,13
oraje,0
orate,0
orden,456
orear,0
oreja,69
orfre,0
orgia,0
orgía,10
oribe,0
orina,14
oriol,0
orive,0
orlar,0
ornar,0
oroya,0
oruga,5
orujo,7
orzar,0
osada,0
osado,8
osear,0
osera,0
osero,0
oseta,0
osmio,0
ososa,0
ososo,0
ostia,0
ostra,4
ostro,0
osuda,0
osudo,0
osuna,0
osuno,0
otear,7
otero,0
otoba,0
otoño,80
ovada,0
ovado,0
óvalo,3
oveja,10
overa,0
overo,0
óvido,0
ovina,0
ovino,1
óvolo,0
ovosa,0
ovoso,0
óvulo,6
oxear,0
óxido,7
ozona,0
ozono,21
pablo,0
pacay,0
pacer,0
pacha,1
pachá,0
pacho,0
pacón,0
pacto,42
pácul,0
padre,1027
pafia,0
pafio,0
pagar,92
pagel,0
pagro,0
paico,0
paila,0
paina,0
pairo,2
pajar,11
pajea,0
pajel,0
pajil,0
pajón,0
pajuz,0
palay,0
palca,0
palco,7
palia,1
palio,4
palla,0
palma,37
palmo,18
palón,0
palor,0
palpi,0
palpo,0
palta,0
palto,0
pampa,2
pamue,0
panal,1
panca,0
panco,0
panda,8
pando,0
panel,6
pange,0
panjí,0
panol,0
pansa,0
panul,0
panza,15
pañal,3
pañil,0
pañol,0
papal,2
papar,0
papaz,0
papel,395
papín,0
papón,0
papúa,0
paral,0
parao,0
parar,82
parca,6
parce,0
parco,1
parda,6
pardo,22
pared,237
parel,0
pareo,0
pargo,0
paria,1
pario,0
parir,22
parís,0
parla,3
parné,1
parra,8
parro,0
parsi,0
parta,1
parte,1300
parto,25
parva,6
parvo,5
pasar,420
pasco,0
paseo,90
pasil,0
pasmo,20
pasta,44
paste,1
pasto,9
patán,2
patao,0
patas,72
patax,0
patay,0
pateo,1
páter,0
patín,1
patio,141
patón,0
patri,0
paují,0
pausa,51
pauta,6
pavés,0
pavía,0
pavón,0
pavor,13
payar,0
payés,5
peaje,2
peana,2
peaña,0
pebre,0
pecar,9
pecha,0
peche,0
pecho,187
pecio,0
pedal,3
pédem,0
pedia,0
pedio,0
pedir,99
pedro,0
pegar,14
pegón,0
peina,3
peine,20
peino,1
pejín,0
pelar,5
pelde,0
pelea,21
pella,0
pello,0
pelma,4
pelón,0
pelta,0
pelvi,0
penal,10
penar,2
penca,0
penco,2
penol,0
peñol,0
peñón,1
pepla,0
peplo,1
pepón,0
peral,0
perca,0
perís,0
perla,7
perlé,1
perna,0
perno,0
perol,1
perra,38
perro,224
persa,8
perta,0
pesar,404
pesca,30
pesce,0
pesga,0
pesgo,0
pesia,0
pésol,0
pesor,0
peste,21
petar,0
petra,0
petto,0
peuco,0
peúco,0
peumo,0
pezón,6
piada,0
piano,61
piara,3
pical,0
picar,6
pícea,0
píceo,0
picha,7
piche,0
pichi,1
pichí,0
picio,3
picón,0
picor,2
picta,0
pidén,0
pidón,0
piejo,0
pieza,107
pifia,0
pigra,0
pigre,0
pigro,0
pihua,0
pilar,5
pilca,0
píleo,0
pilla,4
pillo,3
pilme,0
pilón,3
pinar,8
pinga,2
pingo,1
pinna,0
pinol,0
pinta,47
pinto,11
pinza,4
piñal,0
piñón,1
piojo,0
piola,0
piona,0
pipar,0
pipil,0
pique,5
piqué,0
piral,0
pirar,0
pirca,0
pirco,0
pirla,0
pirón,0
pisar,17
pisca,0
pisco,2
pisón,0
pispa,0
pista,58
pisto,0
pitao,0
pitar,2
pitia,0
pitio,0
pitón,1
piune,0
piure,0
pívot,0
pizca,13
pizco,1
pizza,2
placa,17
plaga,14
plana,18
plano,118
plata,137
plato,85
plató,6
playa,137
playo,0
plaza,266
plazo,51
plebe,4
pleca,0
plena,92
pleno,92
pleon,0
plepa,0
plexo,0
plica,0
plomo,25
pluma,53
pobra,0
pobre,265
pocha,0
pocho,1
podar,4
poder,782
podio,7
podón,0
podre,2
poema,118
poeta,252
poíno,0
poisa,0
polar,4
polca,1
polea,2
polen,9
poleo,0
pólex,0
polín,0
polio,2
polir,0
polla,10
pollo,29
pólux,0
polvo,137
pomar,0
pómez,0
pomol,0
pompa,9
pompo,0
poncí,0
pondo,0
poner,271
póney,0
pongo,54
ponto,0
popal,0
popar,0
popel,0
popés,0
porco,0
porno,10
porra,6
porro,12
porta,10
porte,30
posar,8
posca,0
posma,0
posón,0
posta,2
poste,7
potar,0
potra,0
potro,7
poyal,0
poyar,0
pozal,1
pozol,0
prado,30
prava,0
pravo,0
praza,0
prear,0
preda,0
presa,50
preso,27
prest,0
prima,71
primo,51
prior,12
prisa,103
priso,0
proal,0
proba,0
probo,5
proco,0
proel,0
proís,0
proíz,0
prole,11
prona,0
prono,0
prora,0
prosa,37
pruna,0
pruno,0
puado,0
púber,3
pubes,0
pubis,11
pucha,0
pucho,2
pucia,0
pudín,0
pudio,0
pudir,0
pudor,24
púgil,0
pugna,15
pujar,1
pujés,0
pulga,4
pulir,2
pulla,0
pulpa,5
pulpo,2
pulso,42
pumba,4
punar,0
punir,0
punta,130
punto,835
punzó,0
puñal,7
puñar,0
puñir,0
pupar,0
purga,2
purín,0
puyar,0
puzol,0
quark,36
queda,369
quedo,35
queja,23
quejo,1
quema,17
quemí,0
quena,0
quera,0
queso,24
quico,0
quien,1080
quier,0
quijo,0
quila,0
quilo,0
quima,0
quimo,0
quina,2
quino,1
quipu,0
quisa,0
quita,42
quite,14
quito,12
quivi,0
quizá,641
rabal,0
rabel,1
rabeo,0
rabia,48
rabil,0
rabón,1
racel,0
racha,6
racor,0
radal,0
radar,5
radía,0
radio,150
radío,0
radón,1
rafal,0
rafez,0
rafia,2
ragua,0
rahez,0
raída,8
raído,2
raijo,0
rajar,1
ralea,4
rallo,0
ramal,1
rámea,0
rámeo,0
ramio,0
ramón,0
rampa,7
ranal,0
randa,0
rango,31
rapar,0
rapaz,13
rapta,0
rapto,8
raque,1
rasar,0
rasca,6
rasco,0
rasel,0
rasgo,38
raspa,1
rateo,0
ratón,35
rauca,0
rauco,0
rauda,1
raudo,2
raulí,0
rauta,0
rayar,2
rayón,0
razar,0
razia,0
razón,550
reala,0
reame,0
reata,0
reato,0
reble,0
rebol,0
rebús,0
recel,0
recia,12
recio,19
recle,0
recre,0
recta,31
recto,16
recua,3
redar,0
redel,0
redil,3
redol,0
redor,0
redro,0
refez,0
regar,5
regia,6
regio,4
regir,4
regla,71
rehén,3
rehús,0
reina,107
reino,130
rejal,0
rejín,0
rejón,1
rejús,0
relax,3
relej,0
reloj,142
relsa,0
relso,0
relva,0
remar,0
renal,1
renca,0
renco,0
renda,0
renga,0
rengo,0
renil,0
renio,0
renta,19
rento,0
reñir,2
reojo,26
resma,0
resol,2
respe,0
resta,13
resto,234
retal,0
retar,0
retel,0
retén,1
retín,0
retir,0
retor,0
rétor,0
retro,3
reuma,6
reúma,0
rever,0
revés,47
reyar,0
rezar,27
rezno,0
rezón,5
riada,6
ricia,0
ricio,0
riego,7
riera,9
rieto,0
rifar,0
rifle,2
rigor,92
rigüe,0
rilar,0
rimar,1
rímel,7
rinde,8
riñón,10
rioja,1
ripia,0
ripio,0
risca,0
risco,4
rispa,0
rispo,0
riste,0
ritmo,153
ritón,0
rival,16
rizal,0
rizar,1
rizón,0
roana,0
roano,0
robar,20
robda,0
robín,0
robla,0
roble,12
robot,37
robra,0
robre,0
rocha,0
rocho,0
rocín,0
rocío,21
rodal,0
rodar,14
rodas,0
rodea,40
rodeo,4
rodia,0
rodil,0
rodio,0
roela,0
roete,0
rogar,4
roída,2
roído,4
rojal,0
rojez,0
rolar,0
rolde,0
roleo,0
rolla,0
rollo,27
román,0
rombo,1
romea,0
romeo,1
romín,0
ronca,19
ronce,0
ronco,8
ronda,28
rondó,0
ronza,0
roñal,0
roñar,0
roñía,0
ropón,0
roque,2
rorar,0
rorro,0
rosal,8
rosar,0
rosca,5
rosco,3
rósea,0
róseo,0
rosjo,0
rosón,0
rotal,0
rotar,1
roten,0
rotor,0
royal,0
rozar,10
rozno,0
rozón,1
ruana,5
ruano,6
rúbea,0
rúbeo,0
rubia,52
rubín,0
rubio,64
rublo,2
rubor,15
rubra,0
rubro,1
rucar,0
ruche,0
rucho,1
rucia,0
rucio,0
rudez,0
rueca,1
rueda,49
ruedo,6
ruego,17
ruejo,0
rueño,0
rufón,0
rugar,0
rugir,5
ruido,178
ruina,28
rular,0
rumba,2
rumbo,60
rumia,0
rumor,83
rungo,0
ruñar,0
rupia,0
rural,26
rurrú,0
rusco,0
rusel,0
rusia,0
rutar,0
rutel,0
sabea,0
sabeo,0
saber,572
sabia,31
sabio,49
sable,43
sabor,58
sabre,0
sacar,120
sacho,0
sacia,3
sacio,0
sacra,6
sacre,1
sacro,9
saeta,4
saetí,0
safio,0
safir,0
sagaz,12
saíno,0
sajar,0
sajía,0
sajón,0
salab,0
salar,5
salaz,2
salce,0
saldo,18
salea,0
salep,0
salga,38
salia,0
salín,0
salio,0
salir,415
salma,0
salmo,4
salol,0
salón,121
salpa,0
salsa,15
salso,0
salto,79
salud,146
salva,20
salve,4
salvo,136
samán,0
samba,1
sambo,0
samia,0
samio,0
sampa,0
sanar,1
sanco,0
sanes,0
sango,0
sanie,0
sansa,0
sanso,0
santa,56
santo,103
sapan,0
saque,18
sarán,0
sarao,2
sarda,1
sarde,0
sardo,0
sarga,0
sargo,0
sariá,0
sarna,0
sarro,1
sarta,1
sarza,0
sarzo,0
satán,5
satén,3
satín,0
satis,0
sauce,5
saúco,0
sauna,32
savia,9
sáxea,0
sáxeo,0
sayal,2
sayón,0
sazón,27
secar,15
secén,0
secón,0
secor,0
secta,21
secua,0
sedal,2
sedar,0
segar,3
segrí,0
según,840
segur,0
seico,0
seise,0
sello,22
seltz,0
selva,52
semen,13
semis,0
senda,18
senil,4
señal,150
señar,0
señor,632
seora,0
sepia,7
septo,0
serba,0
serbo,0
seria,143
serie,192
serio,136
serna,0
serón,1
serpa,0
servo,0
sesén,0
seseo,2
sesga,0
sesgo,12
sésil,0
sesma,0
sesmo,0
setal,0
sexma,0
sexmo,0
sexta,6
sexto,16
sibil,0
siclo,0
sidra,4
siega,5
siena,2
sieso,0
siete,193
sifón,7
sifué,0
sigla,2
siglo,540
sigma,0
signo,100
sigua,0
silba,2
silbo,2
sílex,2
silfo,0
silga,0
silla,132
silva,1
simia,0
símil,7
simio,3
simón,0
simpa,0
simún,1
singa,0
sipia,0
sirga,1
sirgo,0
siria,0
sirio,1
sirle,0
sirte,0
sisal,0
sisar,0
sisca,0
siseo,1
sismo,1
sisón,0
sitio,240
sobar,4
sobeo,0
sobón,0
sobra,42
sobre,4106
socaz,0
socia,3
socio,13
sodio,81
soeza,0
sogún,0
solar,53
solaz,7
soleá,0
solén,0
soleo,0
sóleo,0
soler,1
solfa,1
solio,0
solla,0
sollo,0
sonar,51
sonda,9
sonio,0
sonsa,0
sonso,0
sonta,0
sonto,0
soñar,31
sopar,0
sopié,0
soplo,16
sopón,0
sopor,16
sorba,0
sorbo,21
sorce,0
sorda,15
sordo,41
sorgo,0
sorna,5
sóror,0
sorra,0
sosal,0
sosar,0
sosia,0
sotar,0
sotil,0
sotol,0
sovoz,0
statu,0
suaba,0
suabo,0
suata,0
suato,0
suave,114
subeo,0
subir,79
subte,0
suche,0
sucia,53
sucio,43
sucre,0
sudar,8
sudor,80
sueca,5
sueco,20
suela,10
suelo,434
sueno,21
sueño,339
suero,13
sueva,0
suevo,0
sufra,4
suido,0
suita,0
suiza,2
suizo,3
sulco,0
sulla,0
sumar,12
sumir,2
sunca,0
sunco,0
supra,0
sural,0
surco,10
surta,0
surto,0
susto,38
sutás,0
sutil,46
suzón,0
tabal,0
tabea,0
tabes,1
tabla,46
tabón,0
tabor,0
tacar,0
tácet,0
tacha,9
tacho,0
tacón,9
tacto,29
tafia,0
tafón,0
tafur,0
tagua,0
tahúr,0
taifa,1
taiga,0
taima,0
taina,0
taína,1
taíno,0
taire,0
taita,0
tajar,0
tajea,0
tajón,0
talán,0
talar,4
talco,2
tálea,0
taled,0
talgo,0
talín,0
talio,0
talla,28
talle,6
tallo,6
talma,0
talón,5
talpa,0
talud,1
tamal,0
tamba,0
tambo,1
tamil,0
tamiz,1
tamul,0
tanda,5
tanga,1
tango,15
tanka,0
tanor,0
tanta,213
tanto,1673
tanza,0
tañar,0
tañer,3
tapar,16
tapia,26
tapín,0
tapir,0
tapis,0
tapiz,9
tapón,9
taque,0
taqué,0
tarar,0
taray,0
tarco,0
tarda,21
tarde,960
tardo,7
tarea,166
tarín,0
tarja,0
tarma,0
tarot,1
tarra,0
tarro,7
tarso,2
tarta,16
tasar,0
tasca,1
tasco,0
tasia,0
tasio,0
tasto,0
tatas,0
tauca,0
taula,0
tauro,1
taxón,6
tazar,0
tazón,3
teame,0
tebea,0
tebeo,6
techo,109
tecla,9
tecle,0
tecol,0
tedio,29
tegea,0
tegeo,0
tegua,0
tegue,0
teína,0
tejar,0
tejer,12
tejón,1
telar,5
télex,1
telón,17
temer,22
temor,111
tempo,3
tenaz,21
tenca,0
tener,702
tenia,1
tenis,23
teníu,0
tenor,18
tensa,18
tenso,21
tenua,0
tenue,45
tenuo,0
teñir,1
teosa,0
teoso,0
terca,6
terco,7
terma,0
termo,1
terna,3
terne,1
terno,1
tersa,15
terso,9
tesar,0
tesis,96
tesla,0
tesón,11
testa,4
teste,0
tetar,0
tetón,0
tetra,1
tetro,0
texto,211
theta,0
tiaca,0
tiara,1
tíbar,0
tibia,27
tibio,26
tibor,2
tiesa,12
tieso,17
tifón,0
tifus,3
tigra,0
tigre,14
tilde,4
tilia,0
tilín,0
tilla,0
tillo,0
tilma,0
timar,0
timba,1
timbó,0
timol,0
timón,10
timpa,0
tinca,0
tinco,0
tínea,0
tinge,0
tinta,31
tinte,16
tinto,13
tiple,0
tipoi,0
tipoy,0
tique,0
tirar,38
tiria,0
tirio,0
tirón,26
tirso,0
tirte,0
tisis,8
tiste,0
titán,2
titar,0
titeo,0
tizna,0
tizne,0
tizón,1
tlaco,0
tobar,0
tocar,79
tocha,0
toche,0
tocho,1
tocia,0
tocía,0
tocio,0
tocón,1
tocte,0
todía,0
toesa,0
tojal,0
tolda,0
toldo,11
tolla,0
tollo,3
tolmo,0
tolón,0
tolva,1
tomar,262
tomín,0
tomón,0
tonal,1
tonar,0
tonca,0
tondo,0
tonel,4
tonga,2
tongo,0
tonta,41
tonto,40
toñil,0
topar,2
topil,0
toque,49
toqui,0
toral,0
tórax,11
torca,0
torce,3
torco,0
torda,1
tordo,3
toreo,1
torés,0
torga,0
torgo,0
toril,0
torio,0
tormo,0
torna,12
torno,195
torón,0
torpe,54
torre,85
torso,14
torta,10
torva,0
torvo,4
tosca,8
tosco,14
toser,3
total,251
tótem,1
tótum,0
tozal,0
tozar,0
traba,2
trabe,0
traca,2
trace,0
traer,53
trago,51
traje,126
trama,32
tramo,19
trapa,1
trape,0
trapo,28
traro,0
trata,482
trato,74
travo,0
traza,15
trazo,14
trebo,0
trece,44
trefe,0
treja,0
tremó,0
trena,1
treno,1
trepa,4
trepe,0
treta,1
trial,1
triar,0
tribu,20
triga,0
trigo,18
trile,0
trina,0
trino,5
tripa,17
tripe,0
trisa,0
triza,0
troco,0
troja,0
troje,0
trola,2
trole,0
trona,1
trono,33
tropa,28
tropo,0
trote,16
trova,0
trovo,0
troya,0
troza,0
trozo,52
truca,1
truco,21
trufa,0
truja,0
tucán,0
tucía,0
tudel,0
tueca,0
tueco,0
tuera,0
tuero,0
tuina,0
tulio,0
tulpa,0
tumba,61
tumbo,2
tumor,17
tunal,0
tunar,0
tunca,0
tunco,0
tunda,1
túnel,34
túnez,0
tunjo,0
tupín,0
tupir,0
turar,0
turba,10
turca,8
turco,17
turma,0
turno,55
turón,0
turra,1
tusar,0
tusca,0
tusco,0
tusón,0
tuteo,3
tutía,0
tutor,7
ubada,0
ucase,0
uebos,0
ueste,0
ufana,7
ufano,5
ujier,4
ulaga,0
ulala,0
ulano,0
ulema,0
ulmén,0
ultra,4
úlula,0
umbra,2
umero,0
uncia,0
uncir,0
ungir,0
única,332
único,473
unión,100
untar,0
uñada,0
uñate,0
uñero,0
uñeta,0
uñosa,0
uñoso,0
upupa,0
urano,2
urape,0
urato,0
urdir,7
urgir,0
urías,0
úrica,0
úrico,0
urubú,0
urucú,0
uruga,0
usada,18
usado,19
usaje,0
usier,0
usina,0
usted,887
usual,18
usura,7
usuta,0
útero,11
uvada,0
uvate,0
uvera,0
uvero,0
uviar,0
úvula,0
vacar,0
vacía,58
vacío,179
vacua,3
vacuo,0
vagar,3
vagón,8
vahar,0
vaída,0
vaina,9
valar,0
valer,18
valgo,2
valía,34
valla,9
valle,103
valón,1
valor,285
valse,0
valúa,0
valva,0
vamos,288
vapor,39
varal,0
varar,0
varea,0
vareo,0
varga,0
varia,0
vario,0
variz,0
varón,64
vasar,0
vasca,6
vasco,46
vasta,11
vasto,19
váter,1
vatio,1
vedar,0
vejar,0
vejez,41
vejón,0
velar,11
velay,0
velis,0
vello,21
velón,1
veloz,19
venal,1
venda,5
vendí,0
vendo,3
venia,5
venir,123
venta,42
venus,7
veras,61
veraz,12
verba,0
verbi,0
verbo,20
verde,192
verga,5
vergé,0
veril,0
verja,22
verme,46
vermú,0
verso,32
vesta,0
veste,0
vetar,0
vetón,0
vezar,0
viada,0
viaje,294
vicia,1
vicio,37
victo,0
vidal,0
vídeo,59
vidro,0
vieja,251
viejo,516
viesa,0
vigía,4
vigor,28
villa,53
vilos,0
vinal,0
